frame,x,y,w,h,cx,cy
810,244,246,18,17,253,254
810,48,176,22,13,59,182
810,528,170,22,16,539,178
810,244,102,16,16,252,110
811,317,299,17,13,325,305
811,244,246,18,17,253,254
811,48,176,22,13,59,182
811,528,170,22,16,539,178
811,244,102,16,16,252,110
812,322,298,14,13,329,304
812,244,246,18,17,253,254
812,48,176,22,13,59,182
812,528,170,22,16,539,178
812,244,102,16,16,252,110
813,324,297,14,13,331,303
813,244,246,18,17,253,254
813,48,176,22,13,59,182
813,528,170,22,16,539,178
813,244,102,16,16,252,110
814,326,296,14,14,333,303
814,244,246,18,17,253,254
814,48,176,22,13,59,182
814,528,170,22,16,539,178
814,244,102,16,16,252,110
815,328,296,14,13,335,302
815,244,246,18,17,253,254
815,48,176,22,13,59,182
815,528,170,22,16,539,178
815,244,102,16,16,252,110
816,330,295,14,13,337,301
816,244,246,18,17,253,254
816,48,176,22,13,59,182
816,528,170,22,16,539,178
816,244,102,16,16,252,110
817,332,294,14,14,339,301
817,244,246,18,17,253,254
817,48,176,22,13,59,182
817,528,170,22,16,539,178
817,244,102,16,16,252,110
818,334,294,14,13,341,300
818,244,246,18,17,253,254
818,48,176,22,13,59,182
818,528,170,22,16,539,178
818,244,102,16,16,252,110
819,337,293,13,13,343,299
819,244,246,18,17,253,254
819,48,176,22,13,59,182
819,528,170,22,16,539,178
819,244,102,16,16,252,110
820,338,292,14,14,345,299
820,244,246,18,17,253,254
820,48,176,22,13,59,182
820,528,170,22,16,539,178
820,244,102,16,16,252,110
821,340,291,14,13,347,297
821,244,246,18,17,253,254
821,48,176,22,13,59,182
821,528,170,22,16,539,178
821,244,102,16,16,252,110
822,342,291,14,13,349,297
822,244,246,18,17,253,254
822,48,176,22,13,59,182
822,528,170,22,16,539,178
822,244,102,16,16,252,110
823,344,290,14,13,351,296
823,244,246,18,17,253,254
823,48,176,22,13,59,182
823,528,170,22,16,539,178
823,244,102,16,16,252,110
824,346,289,14,14,353,296
824,244,246,18,17,253,254
824,48,176,22,13,59,182
824,528,170,22,16,539,178
824,244,102,16,16,252,110
825,348,288,13,14,354,295
825,244,246,18,17,253,254
825,48,176,22,13,59,182
825,528,170,22,16,539,178
825,244,102,16,16,252,110
826,350,288,14,14,357,295
826,244,246,18,17,253,254
826,48,176,22,13,59,182
826,528,170,22,16,539,178
826,244,102,16,16,252,110
827,352,288,13,12,358,294
827,244,246,18,17,253,254
827,48,176,22,13,59,182
827,528,170,22,16,539,178
827,244,102,16,16,252,110
828,354,287,13,13,360,293
828,244,246,18,17,253,254
828,48,176,22,13,59,182
828,528,170,22,16,539,178
828,244,102,16,16,252,110
829,356,287,12,13,362,293
829,244,246,18,17,253,254
829,48,176,22,13,59,182
829,528,170,22,16,539,178
829,244,102,16,16,252,110
830,352,286,18,12,361,292
830,244,246,18,17,253,254
830,48,176,22,13,59,182
830,528,170,22,16,539,178
830,244,102,16,16,252,110
831,358,285,14,13,365,291
831,244,246,18,17,253,254
831,48,176,22,13,59,182
831,528,170,22,16,539,178
831,244,102,16,16,252,110
832,356,284,17,14,364,291
832,244,246,18,17,253,254
832,48,176,22,13,59,182
832,528,170,22,16,539,178
832,244,102,16,16,252,110
833,362,284,13,13,368,290
833,244,246,18,17,253,254
833,48,176,22,13,59,182
833,528,170,22,16,539,178
833,244,102,16,16,252,110
834,359,283,17,13,367,289
834,244,246,18,17,253,254
834,48,176,22,13,59,182
834,528,170,22,16,539,178
834,244,102,16,16,252,110
835,360,283,18,13,369,289
835,244,246,18,17,253,254
835,48,176,22,13,59,182
835,528,170,22,16,539,178
835,244,102,16,16,252,110
836,366,282,14,13,373,288
836,244,246,18,17,253,254
836,48,176,22,13,59,182
836,528,170,22,16,539,178
836,244,102,16,16,252,110
837,368,281,13,13,374,287
837,244,246,18,17,253,254
837,48,176,22,13,59,182
837,528,170,22,16,539,178
837,244,102,16,16,252,110
838,364,280,19,14,373,287
838,244,246,18,17,253,254
838,48,176,22,13,59,182
838,528,170,22,16,539,178
838,244,102,16,16,252,110
839,370,280,14,14,377,287
839,244,246,18,17,253,254
839,48,176,22,13,59,182
839,528,170,22,16,539,178
839,244,102,16,16,252,110
840,368,280,18,12,377,286
840,244,246,18,17,253,254
840,48,176,22,13,59,182
840,528,170,22,16,539,178
840,244,102,16,16,252,110
841,369,279,18,13,378,285
841,244,246,18,17,253,254
841,48,176,22,13,59,182
841,528,170,22,16,539,178
841,244,102,16,16,252,110
842,370,278,18,14,379,285
842,244,246,18,17,253,254
842,48,176,22,13,59,182
842,528,170,22,16,539,178
842,244,102,16,16,252,110
843,372,278,18,13,381,284
843,244,246,18,17,253,254
843,48,176,22,13,59,182
843,528,170,22,16,539,178
843,244,102,16,16,252,110
844,374,278,18,12,383,284
844,244,246,18,17,253,254
844,48,176,22,13,59,182
844,528,170,22,16,539,178
844,244,102,16,16,252,110
845,378,277,15,13,385,283
845,244,246,18,17,253,254
845,48,176,22,13,59,182
845,528,170,22,16,539,178
845,244,102,16,16,252,110
846,244,246,18,17,253,254
846,48,176,22,13,59,182
846,528,170,22,16,539,178
846,244,102,16,16,252,110
846,375,274,21,18,385,283
847,378,276,17,13,386,282
847,244,246,18,17,253,254
847,48,176,22,13,59,182
847,528,170,22,16,539,178
847,244,102,16,16,252,110
848,382,275,14,13,389,281
848,244,246,18,17,253,254
848,48,176,22,13,59,182
848,528,170,22,16,539,178
848,244,102,16,16,252,110
849,380,275,18,13,389,281
849,244,246,18,17,253,254
849,48,176,22,13,59,182
849,528,170,22,16,539,178
849,244,102,16,16,252,110
850,381,275,18,13,390,281
850,244,246,18,17,253,254
850,48,176,22,13,59,182
850,528,170,22,16,539,178
850,244,102,16,16,252,110
851,382,274,18,13,391,280
851,244,246,18,17,253,254
851,48,176,22,13,59,182
851,528,170,22,16,539,178
851,244,102,16,16,252,110
852,384,273,18,13,393,279
852,244,246,18,17,253,254
852,48,176,22,13,59,182
852,528,170,22,16,539,178
852,244,102,16,16,252,110
853,385,273,17,13,393,279
853,244,246,18,17,253,254
853,48,176,22,13,59,182
853,528,170,22,16,539,178
853,244,102,16,16,252,110
854,386,274,18,12,395,280
854,244,246,18,17,253,254
854,48,176,22,13,59,182
854,528,170,22,16,539,178
854,244,102,16,16,252,110
855,387,272,18,14,396,279
855,244,246,18,17,253,254
855,48,176,22,13,59,182
855,528,170,22,16,539,178
855,244,102,16,16,252,110
856,388,272,18,12,397,278
856,244,246,18,17,253,254
856,48,176,22,13,59,182
856,528,170,22,16,539,178
856,244,102,16,16,252,110
857,244,246,18,17,253,254
857,48,176,22,13,59,182
857,528,170,22,16,539,178
857,244,102,16,16,252,110
857,387,268,23,20,398,278
858,390,272,18,12,399,278
858,244,246,18,17,253,254
858,48,176,22,13,59,182
858,528,170,22,16,539,178
858,244,102,16,16,252,110
859,391,270,18,13,400,276
859,383,248,14,14,390,255
859,244,246,18,17,253,254
859,48,176,22,13,59,182
859,528,170,22,16,539,178
859,244,102,16,16,252,110
860,392,270,18,13,401,276
860,383,248,14,14,390,255
860,244,246,18,17,253,254
860,48,176,22,13,59,182
860,528,170,22,16,539,178
860,244,102,16,16,252,110
861,393,271,18,11,402,276
861,383,248,14,14,390,255
861,244,246,18,17,253,254
861,48,176,22,13,59,182
861,528,170,22,16,539,178
861,244,102,16,16,252,110
862,394,269,18,13,403,275
862,383,248,14,14,390,255
862,244,246,18,17,253,254
862,48,176,22,13,59,182
862,528,170,22,16,539,178
862,244,102,16,16,252,110
863,395,269,17,12,403,275
863,244,246,18,17,253,254
863,48,176,22,13,59,182
863,528,170,22,16,539,178
863,244,102,16,16,252,110
864,399,270,15,11,406,275
864,244,246,18,17,253,254
864,48,176,22,13,59,182
864,528,170,22,16,539,178
864,244,102,16,16,252,110
865,396,269,18,11,405,274
865,244,246,18,17,253,254
865,48,176,22,13,59,182
865,528,170,22,16,539,178
865,244,102,16,16,252,110
866,402,267,13,13,408,273
866,244,246,18,17,253,254
866,48,176,22,13,59,182
866,528,170,22,16,539,178
866,244,102,16,16,252,110
867,398,267,18,13,407,273
867,244,246,18,17,253,254
867,48,176,22,13,59,182
867,528,170,22,16,539,178
867,244,102,16,16,252,110
868,244,246,18,17,253,254
868,48,176,22,13,59,182
868,528,170,22,16,539,178
868,244,102,16,16,252,110
868,397,264,23,19,408,273
869,404,266,13,13,410,272
869,244,246,18,17,253,254
869,48,176,22,13,59,182
869,528,170,22,16,539,178
869,244,102,16,16,252,110
870,400,266,18,12,409,272
870,244,246,18,17,253,254
870,48,176,22,13,59,182
870,528,170,22,16,539,178
870,244,102,16,16,252,110
871,400,266,18,12,409,272
871,244,246,18,17,253,254
871,48,176,22,13,59,182
871,528,170,22,16,539,178
871,244,102,16,16,252,110
872,244,246,18,17,253,254
872,48,176,22,13,59,182
872,528,170,22,16,539,178
872,244,102,16,16,252,110
872,399,262,23,19,410,271
873,402,264,18,12,411,270
873,244,246,18,17,253,254
873,48,176,22,13,59,182
873,528,170,22,16,539,178
873,244,102,16,16,252,110
874,403,264,17,12,411,270
874,244,246,18,17,253,254
874,48,176,22,13,59,182
874,528,170,22,16,539,178
874,244,102,16,16,252,110
875,404,264,17,12,412,270
875,244,246,18,17,253,254
875,48,176,22,13,59,182
875,528,170,22,16,539,178
875,244,102,16,16,252,110
876,408,264,14,12,415,270
876,244,246,18,17,253,254
876,48,176,22,13,59,182
876,528,170,22,16,539,178
876,244,102,16,16,252,110
877,406,263,16,13,414,269
877,244,246,18,17,253,254
877,48,176,22,13,59,182
877,528,170,22,16,539,178
877,244,102,16,16,252,110
878,406,263,17,13,414,269
878,244,246,18,17,253,254
878,48,176,22,13,59,182
878,528,170,22,16,539,178
878,244,102,16,16,252,110
879,406,264,18,11,415,269
879,244,246,18,17,253,254
879,48,176,22,13,59,182
879,528,170,22,16,539,178
879,244,102,16,16,252,110
880,406,263,18,13,415,269
880,244,246,18,17,253,254
880,48,176,22,13,59,182
880,528,170,22,16,539,178
880,244,102,16,16,252,110
881,407,263,17,12,415,269
881,244,246,18,17,253,254
881,48,176,22,13,59,182
881,528,170,22,16,539,178
881,244,102,16,16,252,110
882,408,262,17,12,416,268
882,244,246,18,17,253,254
882,48,176,22,13,59,182
882,528,170,22,16,539,178
882,244,102,16,16,252,110
883,408,262,18,12,417,268
883,244,246,18,17,253,254
883,48,176,22,13,59,182
883,528,170,22,16,539,178
883,244,102,16,16,252,110
884,408,261,18,13,417,267
884,244,246,18,17,253,254
884,48,176,22,13,59,182
884,528,170,22,16,539,178
884,244,102,16,16,252,110
885,408,262,18,12,417,268
885,244,246,18,17,253,254
885,48,176,22,13,59,182
885,528,170,22,16,539,178
885,244,102,16,16,252,110
886,410,261,16,12,418,267
886,244,246,18,17,253,254
886,48,176,22,13,59,182
886,528,170,22,16,539,178
886,244,102,16,16,252,110
887,410,260,17,13,418,266
887,244,246,18,17,253,254
887,48,176,22,13,59,182
887,528,170,22,16,539,178
887,244,102,16,16,252,110
888,410,260,17,13,418,266
888,244,246,18,17,253,254
888,48,176,22,13,59,182
888,528,170,22,16,539,178
888,244,102,16,16,252,110
889,414,260,14,12,421,266
889,244,246,18,17,253,254
889,48,176,22,13,59,182
889,528,170,22,16,539,178
889,244,102,16,16,252,110
890,410,260,18,12,419,266
890,244,246,18,17,253,254
890,48,176,22,13,59,182
890,528,170,22,16,539,178
890,244,102,16,16,252,110
891,410,260,18,12,419,266
891,244,246,18,17,253,254
891,48,176,22,13,59,182
891,528,170,22,16,539,178
891,244,102,16,16,252,110
892,414,259,14,13,421,265
892,244,246,18,17,253,254
892,48,176,22,13,59,182
892,528,170,22,16,539,178
892,244,102,16,16,252,110
893,412,260,17,12,420,266
893,244,246,18,17,253,254
893,48,176,22,13,59,182
893,528,170,22,16,539,178
893,244,102,16,16,252,110
894,412,260,17,12,420,266
894,244,246,18,17,253,254
894,48,176,22,13,59,182
894,528,170,22,16,539,178
894,244,102,16,16,252,110
895,244,246,18,17,253,254
895,48,176,22,13,59,182
895,528,170,22,16,539,178
895,244,102,16,16,252,110
895,409,256,23,20,420,266
896,411,259,18,13,420,265
896,244,246,18,17,253,254
896,48,176,22,13,59,182
896,528,170,22,16,539,178
896,244,102,16,16,252,110
897,416,260,14,12,423,266
897,244,246,18,17,253,254
897,48,176,22,13,59,182
897,528,170,22,16,539,178
897,244,102,16,16,252,110
898,411,260,19,12,420,266
898,244,246,18,17,253,254
898,48,176,22,13,59,182
898,528,170,22,16,539,178
898,244,102,16,16,252,110
899,412,260,18,12,421,266
899,244,246,18,17,253,254
899,48,176,22,13,59,182
899,528,170,22,16,539,178
899,244,102,16,16,252,110
900,412,260,18,12,421,266
900,244,246,18,17,253,254
900,48,176,22,13,59,182
900,528,170,22,16,539,178
900,244,102,16,16,252,110
901,412,259,18,13,421,265
901,244,246,18,17,253,254
901,48,176,22,13,59,182
901,528,170,22,16,539,178
901,244,102,16,16,252,110
902,412,259,18,13,421,265
902,244,246,18,17,253,254
902,48,176,22,13,59,182
902,528,170,22,16,539,178
902,244,102,16,16,252,110
903,412,259,18,13,421,265
903,244,246,18,17,253,254
903,48,176,22,13,59,182
903,528,170,22,16,539,178
903,244,102,16,16,252,110
904,412,259,18,13,421,265
904,244,246,18,17,253,254
904,48,176,22,13,59,182
904,528,170,22,16,539,178
904,244,102,16,16,252,110
905,412,259,18,13,421,265
905,244,246,18,17,253,254
905,48,176,22,13,59,182
905,528,170,22,16,539,178
905,244,102,16,16,252,110
906,412,259,18,13,421,265
906,244,246,18,17,253,254
906,48,176,22,13,59,182
906,528,170,22,16,539,178
906,244,102,16,16,252,110
907,412,259,18,13,421,265
907,244,246,18,17,253,254
907,48,176,22,13,59,182
907,528,170,22,16,539,178
907,244,102,16,16,252,110
908,412,259,18,13,421,265
908,244,246,18,17,253,254
908,48,176,22,13,59,182
908,528,170,22,16,539,178
908,244,102,16,16,252,110
909,412,259,18,13,421,265
909,244,246,18,17,253,254
909,48,176,22,13,59,182
909,528,170,22,16,539,178
909,244,102,16,16,252,110
910,412,260,18,12,421,266
910,244,246,18,17,253,254
910,48,176,22,13,59,182
910,528,170,22,16,539,178
910,244,102,16,16,252,110
911,412,260,18,12,421,266
911,244,246,18,17,253,254
911,48,176,22,13,59,182
911,528,170,22,16,539,178
911,244,102,16,16,252,110
912,412,260,18,12,421,266
912,244,246,18,17,253,254
912,48,176,22,13,59,182
912,528,170,22,16,539,178
912,244,102,16,16,252,110
913,412,260,18,12,421,266
913,244,246,18,17,253,254
913,48,176,22,13,59,182
913,528,170,22,16,539,178
913,244,102,16,16,252,110
914,412,260,18,12,421,266
914,244,246,18,17,253,254
914,48,176,22,13,59,182
914,528,170,22,16,539,178
914,244,102,16,16,252,110
915,412,260,18,12,421,266
915,244,246,18,17,253,254
915,48,176,22,13,59,182
915,528,170,22,16,539,178
915,244,102,16,16,252,110
916,412,260,18,12,421,266
916,244,246,18,17,253,254
916,48,176,22,13,59,182
916,528,170,22,16,539,178
916,244,102,16,16,252,110
917,412,260,18,12,421,266
917,244,246,18,17,253,254
917,48,176,22,13,59,182
917,528,170,22,16,539,178
917,244,102,16,16,252,110
918,412,260,18,12,421,266
918,244,246,18,17,253,254
918,48,176,22,13,59,182
918,528,170,22,16,539,178
918,244,102,16,16,252,110
919,412,260,18,12,421,266
919,244,246,18,17,253,254
919,48,176,22,13,59,182
919,528,170,22,16,539,178
919,244,102,16,16,252,110
920,412,260,18,12,421,266
920,244,246,18,17,253,254
920,48,176,22,13,59,182
920,528,170,22,16,539,178
920,244,102,16,16,252,110
921,412,260,18,12,421,266
921,244,246,18,17,253,254
921,48,176,22,13,59,182
921,528,170,22,16,539,178
921,244,102,16,16,252,110
922,412,260,18,12,421,266
922,244,246,18,17,253,254
922,48,176,22,13,59,182
922,528,170,22,16,539,178
922,244,102,16,16,252,110
923,412,260,18,12,421,266
923,244,246,18,17,253,254
923,48,176,22,13,59,182
923,528,170,22,16,539,178
923,244,102,16,16,252,110
924,412,260,18,12,421,266
924,244,246,18,17,253,254
924,48,176,22,13,59,182
924,528,170,22,16,539,178
924,244,102,16,16,252,110
925,412,260,18,12,421,266
925,244,246,18,17,253,254
925,48,176,22,13,59,182
925,528,170,22,16,539,178
925,244,102,16,16,252,110
926,412,260,18,12,421,266
926,244,246,18,17,253,254
926,48,176,22,13,59,182
926,528,170,22,16,539,178
926,244,102,16,16,252,110
927,412,260,18,12,421,266
927,244,246,18,17,253,254
927,48,176,22,13,59,182
927,528,170,22,16,539,178
927,244,102,16,16,252,110
928,581,313,14,14,588,320
928,412,260,18,12,421,266
928,244,246,18,17,253,254
928,48,176,22,13,59,182
928,528,170,22,16,539,178
928,244,102,16,16,252,110
929,412,260,18,12,421,266
929,244,246,18,17,253,254
929,48,176,22,13,59,182
929,528,170,22,16,539,178
929,244,102,16,16,252,110
930,412,260,18,12,421,266
930,244,246,18,17,253,254
930,48,176,22,13,59,182
930,528,170,22,16,539,178
930,244,102,16,16,252,110
931,412,260,18,12,421,266
931,244,246,18,17,253,254
931,48,176,22,13,59,182
931,528,170,22,16,539,178
931,244,102,16,16,252,110
932,412,260,18,12,421,266
932,244,246,18,17,253,254
932,48,176,22,13,59,182
932,528,170,22,16,539,178
932,244,102,16,16,252,110
933,412,260,18,12,421,266
933,244,246,18,17,253,254
933,48,176,22,13,59,182
933,528,170,22,16,539,178
933,244,102,16,16,252,110
934,412,260,18,12,421,266
934,244,246,18,17,253,254
934,48,176,22,13,59,182
934,528,170,22,16,539,178
934,244,102,16,16,252,110
935,412,260,18,12,421,266
935,244,246,18,17,253,254
935,48,176,22,13,59,182
935,528,170,22,16,539,178
935,244,102,16,16,252,110
936,412,260,18,12,421,266
936,244,246,18,17,253,254
936,48,176,22,13,59,182
936,528,170,22,16,539,178
936,244,102,16,16,252,110
937,412,260,18,12,421,266
937,244,246,18,17,253,254
937,48,176,22,13,59,182
937,528,170,22,16,539,178
937,244,102,16,16,252,110
938,412,260,18,12,421,266
938,244,246,18,17,253,254
938,48,176,22,13,59,182
938,528,170,22,16,539,178
938,244,102,16,16,252,110
939,412,260,18,12,421,266
939,244,246,18,17,253,254
939,48,176,22,13,59,182
939,528,170,22,16,539,178
939,244,102,16,16,252,110
940,412,260,18,12,421,266
940,244,246,18,17,253,254
940,48,176,22,13,59,182
940,528,170,22,16,539,178
940,244,102,16,16,252,110
941,412,260,18,12,421,266
941,244,246,18,17,253,254
941,48,176,22,13,59,182
941,528,170,22,16,539,178
941,244,102,16,16,252,110
942,412,260,18,12,421,266
942,244,246,18,17,253,254
942,48,176,22,13,59,182
942,528,170,22,16,539,178
942,244,102,16,16,252,110
943,412,260,18,12,421,266
943,244,246,18,17,253,254
943,48,176,22,13,59,182
943,528,170,22,16,539,178
943,244,102,16,16,252,110
944,412,260,18,12,421,266
944,383,248,14,14,390,255
944,244,246,18,17,253,254
944,48,176,22,13,59,182
944,528,170,22,16,539,178
944,244,102,16,16,252,110
945,412,259,18,13,421,265
945,383,248,14,14,390,255
945,244,246,18,17,253,254
945,48,176,22,13,59,182
945,528,170,22,16,539,178
945,244,102,16,16,252,110
946,412,259,18,13,421,265
946,383,248,14,14,390,255
946,244,246,18,17,253,254
946,48,176,22,13,59,182
946,528,170,22,16,539,178
946,244,102,16,16,252,110
947,412,259,18,13,421,265
947,383,248,14,14,390,255
947,244,246,18,17,253,254
947,48,176,22,13,59,182
947,528,170,22,16,539,178
947,244,102,16,16,252,110
948,412,259,18,13,421,265
948,383,248,14,14,390,255
948,244,246,18,17,253,254
948,48,176,22,13,59,182
948,528,170,22,16,539,178
948,244,102,16,16,252,110
949,412,259,18,13,421,265
949,383,248,14,14,390,255
949,244,246,18,17,253,254
949,48,176,22,13,59,182
949,528,170,22,16,539,178
949,244,102,16,16,252,110
950,411,259,19,13,420,265
950,383,248,14,14,390,255
950,244,246,18,17,253,254
950,48,176,22,13,59,182
950,528,170,22,16,539,178
950,244,102,16,16,252,110
951,411,259,19,13,420,265
951,383,248,14,14,390,255
951,244,246,18,17,253,254
951,48,176,22,13,59,182
951,528,170,22,16,539,178
951,244,102,16,16,252,110
952,411,259,19,13,420,265
952,383,248,14,14,390,255
952,244,246,18,17,253,254
952,48,176,22,13,59,182
952,528,170,22,16,539,178
952,244,102,16,16,252,110
953,411,259,19,13,420,265
953,383,248,14,14,390,255
953,244,246,18,17,253,254
953,48,176,22,13,59,182
953,528,170,22,16,539,178
953,244,102,16,16,252,110
954,411,259,19,13,420,265
954,383,248,14,14,390,255
954,244,246,18,17,253,254
954,48,176,22,13,59,182
954,528,170,22,16,539,178
954,244,102,16,16,252,110
955,411,259,19,13,420,265
955,383,248,14,14,390,255
955,244,246,18,17,253,254
955,48,176,22,13,59,182
955,528,170,22,16,539,178
955,244,102,16,16,252,110
956,411,259,19,13,420,265
956,383,248,14,14,390,255
956,244,246,18,17,253,254
956,48,176,22,13,59,182
956,528,170,22,16,539,178
956,244,102,16,16,252,110
957,411,259,19,13,420,265
957,383,248,14,14,390,255
957,244,246,18,17,253,254
957,48,176,22,13,59,182
957,528,170,22,16,539,178
957,244,102,16,16,252,110
958,411,259,19,13,420,265
958,383,248,14,14,390,255
958,244,246,18,17,253,254
958,48,176,22,14,59,183
958,528,170,22,16,539,178
958,244,102,16,16,252,110
959,411,259,19,13,420,265
959,383,248,14,14,390,255
959,244,246,18,17,253,254
959,48,176,22,14,59,183
959,528,170,22,16,539,178
959,244,102,16,16,252,110
960,411,259,19,13,420,265
960,383,248,14,14,390,255
960,244,246,18,17,253,254
960,47,176,23,13,58,182
960,528,170,22,16,539,178
960,244,102,16,16,252,110
961,411,259,19,13,420,265
961,383,248,14,14,390,255
961,244,246,18,17,253,254
961,47,176,23,13,58,182
961,528,170,22,16,539,178
961,244,102,16,16,252,110
962,411,259,19,13,420,265
962,383,248,14,14,390,255
962,244,246,18,17,253,254
962,47,176,23,13,58,182
962,528,170,22,16,539,178
962,244,102,16,16,252,110
963,411,259,19,13,420,265
963,383,248,14,14,390,255
963,244,246,18,17,253,254
963,47,176,23,13,58,182
963,528,170,22,16,539,178
963,244,102,16,16,252,110
964,411,259,19,13,420,265
964,383,248,14,14,390,255
964,244,246,18,17,253,254
964,47,176,23,13,58,182
964,528,170,22,16,539,178
964,244,102,16,16,252,110
965,411,259,19,13,420,265
965,383,248,14,14,390,255
965,244,246,18,17,253,254
965,47,176,23,13,58,182
965,528,170,22,16,539,178
965,244,102,16,16,252,110
966,411,259,19,13,420,265
966,383,248,14,14,390,255
966,244,246,18,17,253,254
966,47,176,23,13,58,182
966,528,170,22,16,539,178
966,244,102,16,16,252,110
967,411,259,19,13,420,265
967,383,248,14,14,390,255
967,244,246,18,17,253,254
967,47,176,23,13,58,182
967,528,170,22,16,539,178
967,244,102,16,16,252,110
968,411,259,19,13,420,265
968,383,248,14,14,390,255
968,244,246,18,17,253,254
968,47,176,23,13,58,182
968,528,170,22,16,539,178
968,244,102,16,16,252,110
969,411,259,19,13,420,265
969,383,248,14,14,390,255
969,244,246,18,17,253,254
969,47,176,23,13,58,182
969,528,170,22,16,539,178
969,244,102,16,16,252,110
970,411,259,19,13,420,265
970,383,248,14,14,390,255
970,244,246,18,17,253,254
970,47,176,23,13,58,182
970,528,170,22,16,539,178
970,244,102,16,16,252,110
971,411,259,19,13,420,265
971,383,248,14,14,390,255
971,244,246,18,17,253,254
971,47,176,23,13,58,182
971,528,170,22,16,539,178
971,244,102,16,16,252,110
972,411,259,19,13,420,265
972,383,248,14,14,390,255
972,244,246,18,17,253,254
972,47,176,23,13,58,182
972,528,170,22,16,539,178
972,244,102,16,16,252,110
973,411,259,19,13,420,265
973,383,248,14,14,390,255
973,244,246,18,17,253,254
973,47,176,23,13,58,182
973,528,170,22,16,539,178
973,244,102,16,16,252,110
974,411,259,19,13,420,265
974,383,248,14,14,390,255
974,244,246,18,17,253,254
974,47,176,23,13,58,182
974,528,170,22,16,539,178
974,244,102,16,16,252,110
975,411,259,19,13,420,265
975,383,248,14,14,390,255
975,244,246,18,17,253,254
975,47,176,23,13,58,182
975,528,170,22,16,539,178
975,244,102,16,16,252,110
976,411,259,19,13,420,265
976,383,248,14,14,390,255
976,244,246,18,17,253,254
976,47,176,23,13,58,182
976,528,170,22,16,539,178
976,244,102,16,16,252,110
977,411,259,19,13,420,265
977,383,248,14,14,390,255
977,244,246,18,17,253,254
977,47,176,23,13,58,182
977,528,170,22,16,539,178
977,244,102,16,16,252,110
978,411,259,19,13,420,265
978,383,248,14,14,390,255
978,244,246,18,17,253,254
978,47,176,23,13,58,182
978,528,170,22,16,539,178
978,244,102,16,16,252,110
979,411,259,19,13,420,265
979,383,248,14,14,390,255
979,244,246,18,17,253,254
979,47,176,23,13,58,182
979,528,170,22,16,539,178
979,244,102,16,16,252,110
980,411,259,19,13,420,265
980,383,248,14,14,390,255
980,244,246,18,17,253,254
980,47,176,23,13,58,182
980,528,170,22,16,539,178
980,244,102,16,16,252,110
981,411,259,19,13,420,265
981,383,248,14,14,390,255
981,244,246,18,17,253,254
981,47,176,23,13,58,182
981,528,170,22,16,539,178
981,244,102,16,16,252,110
982,411,259,19,13,420,265
982,383,248,14,14,390,255
982,244,246,18,17,253,254
982,47,176,23,13,58,182
982,528,170,22,16,539,178
982,244,102,16,16,252,110
983,411,259,19,13,420,265
983,383,248,14,14,390,255
983,244,246,18,17,253,254
983,47,176,23,13,58,182
983,528,170,22,16,539,178
983,244,102,16,16,252,110
984,411,259,19,13,420,265
984,383,248,14,14,390,255
984,244,246,18,17,253,254
984,47,176,23,13,58,182
984,528,170,22,16,539,178
984,244,102,16,16,252,110
985,411,259,19,13,420,265
985,383,248,14,14,390,255
985,244,246,18,17,253,254
985,47,176,23,13,58,182
985,528,170,22,16,539,178
985,244,102,16,16,252,110
986,411,259,19,13,420,265
986,383,248,14,14,390,255
986,244,246,18,17,253,254
986,47,176,23,13,58,182
986,528,170,22,16,539,178
986,244,102,16,16,252,110
987,411,259,19,13,420,265
987,383,248,14,14,390,255
987,244,246,18,17,253,254
987,47,176,23,13,58,182
987,528,170,22,16,539,178
987,244,102,16,16,252,110
988,411,259,19,13,420,265
988,383,248,14,14,390,255
988,244,246,18,17,253,254
988,47,176,23,13,58,182
988,528,170,22,16,539,178
988,244,102,16,16,252,110
989,411,259,19,13,420,265
989,383,248,14,14,390,255
989,244,246,18,17,253,254
989,47,176,23,13,58,182
989,528,170,22,16,539,178
989,244,102,16,16,252,110
990,411,259,19,13,420,265
990,383,248,14,14,390,255
990,244,246,18,17,253,254
990,47,176,23,13,58,182
990,528,170,22,16,539,178
990,244,102,16,16,252,110
991,411,259,19,13,420,265
991,383,248,14,14,390,255
991,244,246,18,17,253,254
991,47,176,23,13,58,182
991,528,170,22,16,539,178
991,244,102,16,16,252,110
992,411,259,19,13,420,265
992,383,248,14,14,390,255
992,244,246,18,17,253,254
992,47,176,23,13,58,182
992,528,170,22,16,539,178
992,244,102,16,16,252,110
993,411,259,19,13,420,265
993,383,248,14,14,390,255
993,244,246,18,17,253,254
993,47,176,23,13,58,182
993,528,170,22,16,539,178
993,244,102,16,16,252,110
994,411,259,19,13,420,265
994,383,248,14,14,390,255
994,244,246,18,17,253,254
994,47,176,23,13,58,182
994,528,170,22,16,539,178
994,244,102,16,16,252,110
995,411,259,19,13,420,265
995,383,248,14,14,390,255
995,244,246,18,17,253,254
995,47,176,23,13,58,182
995,528,170,22,16,539,178
995,244,102,16,16,252,110
996,411,259,19,13,420,265
996,383,248,14,14,390,255
996,244,246,18,17,253,254
996,47,176,23,13,58,182
996,528,170,22,16,539,178
996,244,102,16,16,252,110
997,411,259,19,13,420,265
997,383,248,14,14,390,255
997,244,246,18,17,253,254
997,47,176,23,13,58,182
997,528,170,22,16,539,178
997,244,102,16,16,252,110
