frame,x,y,w,h,cx,cy
751,574,47,36,113,592,103
752,229,2,136,191,297,97
752,126,133,16,40,134,153
752,618,1,21,157,628,79
752,361,2,184,192,453,98
752,223,24,39,106,242,77
752,572,47,33,112,588,103
753,243,2,141,191,313,97
753,613,1,26,160,626,81
753,227,17,40,141,247,87
753,106,135,16,36,114,153
754,607,1,32,159,623,80
754,104,134,16,37,112,152
754,250,2,166,193,333,98
755,233,15,44,153,255,91
755,601,2,37,160,619,82
756,599,1,40,158,619,80
756,240,15,41,155,260,92
757,599,1,40,158,619,80
757,240,15,41,155,260,92
758,596,1,43,161,617,81
758,242,15,47,155,265,92
759,591,0,48,163,615,81
759,245,18,52,153,271,94
760,567,1,72,168,603,85
760,247,17,65,154,279,94
761,249,16,67,156,282,94
761,570,1,69,171,604,86
762,249,17,69,156,283,95
763,249,17,69,156,283,95
764,261,17,62,153,292,93
764,246,48,32,116,262,106
765,264,17,64,154,296,94
765,244,49,35,109,261,103
766,270,11,47,158,293,90
766,243,46,37,120,261,106
766,411,36,23,128,422,100
766,544,13,65,171,576,98
767,273,6,43,160,294,86
767,242,48,40,120,262,108
767,409,34,33,136,425,102
767,544,6,62,175,575,93
768,241,47,46,120,264,107
768,277,5,47,165,300,87
768,407,30,40,144,427,102
768,545,3,68,180,579,93
768,600,60,38,103,619,111
769,241,47,46,120,264,107
769,277,4,47,165,300,86
769,407,30,40,144,427,102
769,545,3,68,181,579,93
769,600,60,38,103,619,111
770,240,48,45,120,262,108
770,405,31,42,136,426,99
770,282,3,47,165,305,85
771,405,30,38,132,424,96
771,240,47,45,119,262,106
771,284,3,49,168,308,87
771,0,1,151,190,75,96
772,405,37,36,125,423,99
772,236,47,45,119,258,106
772,287,3,54,167,314,86
772,0,1,152,191,76,96
773,235,45,42,122,256,106
773,404,40,36,122,422,101
773,0,1,153,192,76,97
773,292,3,65,167,324,86
773,456,53,36,110,474,108
774,235,46,39,121,254,106
774,401,41,37,121,419,101
774,294,6,70,166,329,89
774,0,2,152,191,76,97
774,452,51,39,112,471,107
774,527,47,41,114,547,104
774,470,2,39,111,489,57
775,235,46,39,121,254,106
775,401,41,37,121,419,101
775,294,6,71,166,329,89
775,0,2,152,191,76,97
775,452,51,39,112,471,107
775,527,47,41,114,547,104
775,470,1,38,116,489,59
776,293,6,75,165,330,88
776,233,45,38,123,252,106
776,399,39,38,123,418,100
776,452,52,36,98,470,101
776,470,1,39,121,489,61
776,44,1,107,190,97,96
776,541,1,49,162,565,82
777,396,39,40,124,416,101
777,294,8,78,164,333,90
777,232,46,37,120,250,106
777,446,50,39,107,465,103
777,42,1,110,190,97,96
777,469,2,40,110,489,57
777,538,0,47,163,561,81
778,394,37,43,126,415,100
778,231,47,37,116,249,105
778,297,5,63,168,328,89
778,42,1,110,191,97,96
778,533,0,52,164,559,82
778,444,52,35,106,461,105
778,469,1,39,121,488,61
778,600,1,38,161,619,81
779,391,38,44,125,413,100
779,304,3,62,167,335,86
779,232,48,36,118,250,107
779,534,0,53,165,560,82
779,602,1,37,162,620,82
779,469,2,40,112,489,58
779,441,51,36,104,459,103
780,391,38,43,125,412,100
780,596,1,42,162,617,82
780,310,3,57,165,338,85
780,532,1,55,163,559,82
780,234,36,31,128,249,100
780,469,2,41,108,489,56
780,438,49,35,94,455,96
781,390,38,44,124,412,100
781,310,3,57,165,338,85
781,597,1,42,162,618,82
781,533,1,55,163,560,82
781,234,36,31,128,249,100
781,469,2,41,108,489,56
781,438,49,35,94,455,96
782,389,38,45,126,411,101
782,322,2,50,167,347,85
782,435,55,40,98,455,104
782,587,0,52,165,613,82
782,531,2,49,160,555,82
782,469,1,40,108,489,55
783,389,38,42,125,410,100
783,332,1,45,168,354,85
783,431,50,42,100,452,100
783,469,1,40,106,489,54
783,527,1,44,162,549,82
783,564,2,65,162,596,83
784,388,37,41,126,408,100
784,337,2,43,166,358,85
784,548,1,91,165,593,83
784,427,50,44,107,449,103
784,510,0,60,163,540,81
784,469,1,40,110,489,56
785,497,1,67,163,530,82
785,549,0,89,165,593,82
785,388,36,40,126,408,99
785,419,54,45,107,441,107
785,469,1,38,102,488,52
786,567,1,72,165,603,83
786,346,0,40,121,366,60
786,487,3,74,161,524,83
786,420,59,45,96,442,107
786,469,2,38,100,488,52
787,567,1,72,164,603,83
787,346,0,40,121,366,60
787,487,3,75,161,524,83
787,420,59,45,96,442,107
787,469,1,38,101,488,51
787,381,38,47,126,404,101
788,349,0,47,147,372,73
788,489,2,69,162,523,83
788,469,2,41,99,489,51
788,413,50,48,111,437,105
788,554,1,84,164,596,83
788,383,40,38,118,402,99
789,487,1,69,163,521,82
789,403,49,56,115,431,106
789,354,1,51,161,379,81
789,469,2,40,100,489,52
789,570,1,68,163,604,82
790,360,1,58,165,389,83
790,486,1,64,163,518,82
790,411,49,44,114,433,106
790,542,1,32,159,558,80
790,469,2,41,105,489,54
791,486,1,59,163,515,82
791,354,1,70,165,389,83
791,468,2,39,120,487,62
791,606,68,32,93,622,114
792,271,1,130,193,336,97
792,488,3,62,161,519,83
792,364,0,54,164,391,82
792,468,2,34,116,485,60
793,271,1,130,193,336,97
793,488,3,62,161,519,83
793,364,0,54,164,391,82
793,468,2,34,116,485,60
794,267,2,132,194,333,99
794,375,0,54,168,402,84
794,618,2,21,161,628,82
794,490,3,53,160,516,83
794,468,2,34,118,485,61
795,380,0,52,168,406,84
795,613,2,26,160,626,82
795,270,1,129,194,334,98
795,468,1,34,117,485,59
795,496,1,35,161,513,81
795,571,1,46,162,594,82
796,612,2,27,158,625,81
796,380,0,56,170,408,85
796,492,1,34,161,509,81
796,357,0,81,168,397,84
796,569,27,46,135,592,94
797,357,39,47,124,380,101
797,393,0,50,169,418,84
797,558,1,54,161,585,81
797,605,6,33,147,621,79
797,501,0,60,164,531,82
798,396,0,52,153,422,76
798,368,41,42,122,389,102
798,556,0,55,164,583,82
798,492,1,69,164,526,83
798,603,8,36,151,621,83
799,396,0,52,153,422,76
799,368,41,42,122,389,102
799,556,0,55,164,583,82
799,492,1,69,164,526,83
799,603,8,36,151,621,83
800,599,8,40,145,619,80
800,552,3,58,162,581,84
800,270,0,188,194,364,97
800,488,2,71,163,523,83
801,358,43,50,120,383,103
801,593,7,45,146,615,80
801,489,0,61,125,519,62
801,549,3,60,160,579,83
802,271,2,134,193,338,98
802,359,56,43,107,380,109
803,407,6,62,159,438,85
804,410,2,72,168,446,86
805,410,2,72,168,446,86
806,411,2,118,169,470,86
806,516,1,123,198,577,100
807,419,4,94,165,466,86
808,423,30,85,137,465,98
809,341,36,40,128,361,100
810,339,37,41,127,359,100
810,269,113,20,54,279,140
810,370,57,34,103,387,108
811,339,37,41,127,359,100
811,523,0,116,199,581,99
811,269,113,20,54,279,140
811,370,57,34,103,387,108
812,338,37,40,126,358,100
813,337,37,39,127,356,100
813,371,57,29,97,385,105
814,406,2,85,166,448,85
814,336,38,44,127,358,101
814,506,0,35,165,523,82
814,474,0,43,163,495,81
814,537,1,101,198,587,100
814,371,63,27,90,384,108
815,335,38,41,128,355,102
815,475,0,48,171,499,85
815,404,0,80,168,444,84
815,516,0,28,133,530,66
815,538,1,101,198,588,100
816,334,38,39,126,353,101
816,476,0,57,167,504,83
816,539,1,100,198,589,100
816,395,1,91,167,440,84
817,334,38,39,126,353,101
817,476,0,57,167,504,83
817,539,1,100,198,589,100
817,395,1,91,167,440,84
818,333,38,40,125,353,100
818,480,0,66,171,513,85
818,391,3,92,166,437,86
818,540,1,99,199,589,100
818,449,4,39,156,468,82
819,482,1,66,170,515,86
819,330,39,42,124,351,101
819,541,3,98,197,590,101
819,391,3,90,166,436,86
819,445,7,38,152,464,83
819,291,52,37,114,309,109
820,481,1,83,170,522,86
820,328,40,41,125,348,102
820,392,2,87,165,435,84
820,443,9,39,143,462,80
820,202,132,23,34,213,149
820,543,2,96,197,591,100
821,325,40,42,125,346,102
821,487,0,85,165,529,82
821,395,2,53,166,421,85
821,439,10,39,152,458,86
821,543,1,95,198,590,100
822,326,42,42,124,347,104
822,496,0,78,162,535,81
822,395,1,50,167,420,84
822,437,11,40,155,457,88
822,395,2,35,165,412,84
822,464,14,47,150,487,89
823,326,42,42,124,347,104
823,496,0,78,162,535,81
823,395,1,50,167,420,84
823,437,11,39,157,456,89
823,395,2,35,165,412,84
823,464,14,47,150,487,89
824,392,2,46,166,415,85
824,521,0,62,165,552,82
824,326,43,40,123,346,104
824,435,12,48,155,459,89
824,552,1,87,199,595,100
824,473,4,44,161,495,84
825,386,1,51,164,411,83
825,528,0,58,166,557,83
825,327,43,37,122,345,104
825,427,12,52,155,453,89
825,457,18,31,145,472,90
825,479,3,48,163,503,84
826,381,3,51,165,406,85
826,324,42,39,123,343,103
826,535,0,49,164,559,82
826,428,12,45,154,450,89
826,454,20,34,143,471,91
827,370,2,58,167,399,85
827,325,42,39,124,344,104
827,475,1,52,164,501,83
827,423,13,50,154,448,90
827,539,0,45,166,561,83
827,451,20,34,144,468,92
827,519,9,36,155,537,86
828,360,4,63,165,391,86
828,420,14,47,153,443,90
828,517,13,38,151,536,88
828,475,0,49,166,499,83
828,324,41,37,125,342,103
828,450,20,38,145,469,92
829,360,4,63,165,391,86
829,420,14,47,153,443,90
829,517,13,38,151,536,88
829,475,0,49,166,499,83
829,324,41,37,125,342,103
829,450,20,38,145,469,92
830,347,5,70,164,382,87
830,418,13,40,154,438,90
830,473,1,50,167,498,84
830,512,11,46,153,535,87
830,552,1,61,168,582,85
830,447,21,36,143,465,92
831,344,9,72,160,380,89
831,554,0,75,169,591,84
831,417,13,41,155,437,90
831,471,1,49,165,495,83
831,446,24,37,139,464,93
831,508,11,50,154,533,88
832,342,10,74,160,379,90
832,553,0,84,170,595,85
832,414,13,43,155,435,90
832,445,24,36,140,463,94
832,469,2,50,163,494,83
832,506,18,48,145,530,90
833,554,0,84,170,596,85
833,343,12,66,159,376,91
833,412,13,43,155,433,90
833,467,1,51,163,492,82
833,441,24,37,142,459,95
833,506,19,50,143,531,90
834,552,1,87,169,595,85
834,346,11,60,159,376,90
834,409,13,44,154,431,90
834,466,2,47,162,489,83
834,507,19,50,143,532,90
834,439,23,35,142,456,94
835,552,1,87,169,595,85
835,346,11,60,159,376,90
835,409,13,44,154,431,90
835,466,2,47,162,489,83
835,507,19,50,143,532,90
835,439,23,35,142,456,94
836,559,1,79,168,598,85
836,405,15,44,155,427,92
836,504,22,53,142,530,93
836,349,15,41,151,369,90
836,437,25,38,141,456,95
836,465,3,46,162,488,84
837,570,0,69,160,604,80
837,403,14,44,156,425,92
837,346,15,41,154,366,92
837,434,26,36,142,452,97
837,462,3,49,162,486,84
838,577,1,62,158,608,80
838,397,15,49,155,421,92
838,462,4,51,162,487,85
838,431,25,35,141,448,95
838,462,4,72,161,498,84
839,389,15,56,155,417,92
839,429,27,32,140,445,97
839,460,5,59,162,489,86
839,588,3,51,153,613,79
840,385,18,57,153,413,94
840,423,26,38,142,442,97
840,458,6,66,163,491,87
841,385,18,57,153,413,94
841,423,26,38,142,442,97
841,458,6,66,163,491,87
842,385,19,58,152,414,95
842,421,28,37,143,439,99
842,455,7,70,160,490,87
842,455,19,52,149,481,93
843,418,29,40,142,438,100
843,385,18,44,153,407,94
843,458,8,66,160,491,88
844,414,29,41,140,434,99
844,385,19,45,151,407,94
844,463,7,58,161,492,87
845,410,28,41,142,430,99
845,382,19,41,149,402,93
845,448,36,47,132,471,102
846,408,28,41,141,428,98
846,388,25,60,144,418,97
846,382,19,46,145,405,91
847,408,28,41,141,428,98
847,388,25,60,144,418,97
847,382,19,46,145,405,91
848,390,25,57,144,418,97
848,384,19,41,146,404,92
848,458,7,53,162,484,88
849,405,29,39,137,424,97
849,455,7,51,163,480,88
849,379,18,44,156,401,96
849,387,19,27,70,400,54
849,517,47,36,120,535,107
850,404,31,41,136,424,99
850,517,51,31,116,532,109
850,453,8,54,161,480,88
851,405,33,38,134,424,100
851,452,12,53,158,478,91
851,514,40,31,125,529,102
852,441,12,64,158,473,91
852,406,33,36,137,424,101
853,442,11,62,159,473,90
853,406,33,36,137,424,101
853,511,39,32,127,527,102
854,439,11,65,160,471,91
854,402,32,40,139,422,101
855,437,12,66,159,470,91
855,404,31,38,139,423,100
855,508,43,29,124,522,105
856,506,44,31,124,521,106
856,439,12,59,158,468,91
857,503,44,33,124,519,106
857,440,11,51,159,465,90
858,502,45,32,124,518,107
858,438,12,51,159,463,91
859,502,45,32,124,518,107
859,438,12,51,159,463,91
860,500,45,33,124,516,107
860,436,12,58,159,465,91
861,500,46,33,123,516,107
861,432,11,55,159,459,90
862,436,11,48,158,460,90
862,502,45,31,120,517,105
862,325,133,16,42,333,154
863,500,44,34,120,517,104
863,505,93,27,71,518,128
864,499,44,30,120,514,104
864,504,92,25,72,516,128
865,499,44,30,120,514,104
865,504,92,25,72,516,128
866,501,95,27,68,514,129
866,500,44,28,120,514,104
867,499,94,29,72,513,130
869,464,7,36,96,482,55
869,493,63,31,101,508,113
869,443,106,25,61,455,136
870,490,59,33,105,506,111
871,490,59,33,105,506,111
872,487,47,37,117,505,105
894,525,2,113,191,581,97
895,525,2,113,191,581,97
896,482,1,156,194,560,98
897,478,1,160,194,558,98
898,478,0,160,195,558,97
899,478,1,160,194,558,98
900,478,1,160,194,558,98
901,478,1,160,194,558,98
903,464,1,175,194,551,98
908,470,0,146,193,543,96
909,461,1,158,194,540,98
910,445,1,167,192,528,97
911,383,1,227,191,496,96
916,213,0,186,191,306,95
920,213,1,134,188,280,95
920,505,1,133,189,571,95
921,501,0,138,191,570,95
922,213,1,125,189,275,95
925,211,1,118,188,270,95
926,210,1,117,189,268,95
927,184,0,148,189,258,94
928,192,0,139,188,261,94
929,175,1,154,189,252,95
930,146,1,185,187,238,94
930,405,1,234,185,522,93
931,192,1,139,188,261,95
931,404,1,235,185,521,93
932,213,1,174,190,300,96
933,399,1,162,182,480,92
933,154,1,170,187,239,94
934,399,1,149,182,473,92
934,211,1,174,190,298,96
935,399,2,124,183,461,93
935,213,1,170,190,298,96
935,132,1,187,189,225,95
936,211,1,172,191,297,96
936,399,2,147,181,472,92
936,405,2,98,179,454,91
936,520,1,119,182,579,92
937,211,1,172,191,297,96
937,399,2,147,181,472,92
937,405,2,98,179,454,91
937,520,1,119,182,579,92
939,378,2,98,182,427,93
939,222,1,164,187,304,94
940,518,1,120,182,578,92
940,355,1,115,184,412,93
941,398,2,89,183,442,93
942,455,1,183,181,546,91
943,457,1,182,182,548,92
944,456,1,183,181,547,91
944,394,1,79,185,433,93
945,452,2,185,181,544,92
945,384,1,76,181,422,91
947,42,1,150,198,117,100
951,1,1,80,183,41,92
951,78,3,104,198,130,102
952,0,1,78,184,39,93
953,0,1,97,184,48,93
956,40,0,56,174,68,87
957,286,1,105,177,338,89
957,28,1,64,184,60,93
958,265,0,243,181,386,90
958,32,1,51,180,57,91
958,69,1,104,187,121,94
959,275,1,244,181,397,91
959,26,1,57,178,54,90
960,274,1,219,182,383,92
960,31,1,232,186,147,94
960,17,4,65,181,49,94
961,274,1,219,182,383,92
961,31,1,232,186,147,94
961,17,4,65,181,49,94
962,330,1,149,180,404,91
962,22,46,52,136,48,114
962,267,2,84,181,309,92
963,72,85,52,101,98,135
963,123,1,129,184,187,93
963,257,1,82,182,298,92
964,77,0,180,187,167,93
965,239,1,111,184,294,93
965,65,1,172,186,151,94
965,488,1,120,177,548,89
965,488,2,72,174,524,89
966,234,1,111,182,289,92
966,108,1,121,186,168,94
967,234,1,111,182,289,92
967,108,1,121,186,168,94
968,229,1,107,182,282,92
968,448,1,191,181,543,91
969,501,1,137,182,569,92
969,221,1,104,180,273,91
970,478,1,161,182,558,92
970,215,1,96,182,263,92
970,298,2,81,178,338,91
971,519,1,119,182,578,92
971,288,1,116,179,346,90
971,210,2,96,178,258,91
972,368,0,269,184,502,92
972,289,1,109,178,343,90
972,205,2,104,177,257,90
972,30,1,103,185,81,93
972,0,2,32,187,16,95
973,368,0,269,184,502,92
973,289,1,109,178,343,90
973,205,2,105,177,257,90
973,30,1,103,185,81,93
973,0,2,32,187,16,95
974,198,1,108,180,252,91
974,278,1,104,179,330,90
974,369,0,269,183,503,91
974,0,2,30,186,15,95
974,480,1,158,182,559,92
974,20,1,129,185,84,93
975,364,0,273,186,500,93
975,186,1,118,181,245,91
975,266,2,105,177,318,90
975,0,6,29,179,14,95
975,128,1,58,167,157,84
976,180,1,118,182,239,92
976,364,1,269,183,498,92
976,0,46,28,140,14,116
976,131,1,60,167,161,84
977,363,2,202,184,464,94
977,0,52,26,134,13,119
977,134,1,59,156,163,79
977,179,2,89,180,223,92
977,104,83,28,81,118,123
978,365,1,248,182,489,92
978,188,0,132,182,254,91
979,365,1,249,182,489,92
979,188,0,133,181,254,90
979,464,1,148,178,538,90
980,364,1,100,182,414,92
980,367,1,230,179,482,90
981,19,1,99,186,68,94
981,365,1,99,182,414,92
982,12,1,106,188,65,95
982,282,1,182,184,373,93
982,121,58,39,110,140,113
982,438,2,115,176,495,90
982,122,1,191,179,217,90
983,2,1,116,187,60,94
983,119,65,36,103,137,116
983,302,1,166,183,385,92
983,227,0,67,179,260,89
983,95,74,29,89,109,118
984,0,1,115,189,57,95
984,308,2,149,182,382,93
984,120,1,108,182,174,92
984,441,1,101,177,491,89
985,0,1,115,189,57,95
985,308,2,149,182,382,93
985,120,1,108,182,174,92
985,441,1,101,177,491,89
986,0,1,113,188,56,95
986,92,73,32,97,108,121
987,0,2,106,186,53,95
987,447,1,96,176,495,89
987,90,76,29,80,104,116
988,0,1,91,187,45,94
988,282,1,264,179,414,90
989,406,1,145,178,478,90
989,88,2,65,182,120,93
989,0,1,85,186,42,94
989,275,0,126,184,338,92
990,388,1,170,178,473,90
991,387,1,170,178,472,90
993,300,0,236,184,418,92
993,69,2,69,181,103,92
994,301,0,224,185,413,92
995,296,0,219,185,405,92
995,55,1,86,182,98,92
996,298,0,207,185,401,92
996,44,1,85,184,86,93
996,0,1,53,188,26,95
997,298,0,207,185,401,92
997,42,1,87,184,85,93
997,0,1,53,188,26,95
998,298,0,190,183,393,91
998,0,2,48,187,24,95
999,298,1,175,180,385,91
999,0,2,67,186,33,95
999,38,2,90,182,83,93
999,0,2,46,186,23,95
1000,271,1,186,181,364,91
1001,364,0,87,176,407,88
1001,33,1,88,182,77,92
1001,0,1,39,185,19,93
1001,268,1,121,181,328,91
1002,364,0,83,178,405,89
1002,25,1,92,185,71,93
1002,217,34,45,135,239,101
1003,364,0,83,178,405,89
1003,24,1,92,185,70,93
1003,217,34,45,135,239,101
1004,361,0,80,178,401,89
1004,21,5,97,178,69,94
1004,208,36,41,132,228,102
1005,355,0,82,178,396,89
1005,201,49,41,120,221,109
1005,6,2,109,184,60,94
1006,353,1,83,177,394,89
1007,344,1,90,177,389,89
1007,194,85,45,85,216,127
1008,341,1,92,176,387,89
1008,257,1,81,173,297,87
1009,341,1,92,176,387,89
1009,257,1,82,173,298,87
1010,339,0,94,177,386,88
1010,231,2,118,178,290,91
1010,82,2,109,184,136,94
1011,339,1,87,178,382,90
1011,288,1,54,175,315,88
1011,228,1,115,179,285,90
1012,329,0,87,179,372,89
1012,225,0,116,181,283,90
1013,226,1,110,180,281,91
1013,176,39,32,103,192,90
1014,334,0,68,172,368,86
1014,228,1,98,180,277,91
1014,78,4,113,182,134,95
1015,334,0,68,173,368,86
1015,228,1,98,179,277,90
1015,78,4,113,182,134,95
1016,327,1,71,177,362,89
1016,227,0,72,179,263,89
1016,291,58,36,118,309,117
1016,40,2,157,185,118,94
1017,322,0,71,179,357,89
1017,225,0,74,180,262,90
1017,49,1,148,186,123,94
1017,294,62,32,102,310,113
1018,314,1,76,178,352,90
1018,222,0,62,180,253,90
1018,292,61,32,103,308,112
1018,0,1,188,186,94,94
1019,295,1,97,179,343,90
1019,219,0,63,181,250,90
1019,0,1,181,194,90,98
1019,291,59,29,110,305,114
1019,159,38,29,128,173,102
1020,282,1,110,180,337,91
1020,214,0,67,180,247,90
1020,153,40,30,127,168,103
1021,282,1,110,180,337,91
1021,214,0,65,177,246,88
1021,153,40,30,127,168,103
1022,276,0,113,179,332,89
1022,210,0,67,180,243,90
1022,151,41,33,127,167,104
1023,278,0,110,179,333,89
1023,0,2,96,189,48,96
1023,87,50,47,120,110,110
1023,209,3,62,176,240,91
1023,149,41,37,128,167,105
1023,125,48,35,124,142,110
1024,273,0,113,177,329,88
1024,201,1,69,180,235,91
1025,281,1,103,169,332,85
1025,84,54,41,113,104,110
1025,52,58,30,103,67,109
1026,82,51,43,115,103,108
1026,50,60,28,95,64,107
1026,169,60,40,118,189,119
1026,0,46,53,119,26,105
1027,82,53,43,114,103,110
1027,169,60,41,118,189,119
1027,50,60,29,95,64,107
1027,1,47,51,120,26,107
1028,81,48,44,120,103,108
1029,80,48,43,120,101,108
1029,47,58,34,110,64,113
1030,167,0,81,180,207,90
1030,80,48,43,122,101,109
1030,114,40,32,126,130,103
1030,49,61,31,103,64,112
1030,31,66,21,100,41,116
1031,167,36,83,146,208,109
1031,78,52,40,117,98,110
1031,108,50,36,120,126,110
1031,255,89,52,90,281,134
1031,46,61,33,108,62,115
1032,106,49,34,120,123,109
1032,168,93,70,87,203,136
1032,77,51,35,117,94,109
1033,106,49,34,120,123,109
1033,168,93,70,87,203,136
1033,77,52,35,116,94,110
1034,95,48,50,123,120,109
1034,73,52,35,117,90,110
1036,22,57,37,116,40,115
1036,171,95,52,86,197,138
1037,24,58,35,115,41,115
1037,85,42,45,128,107,106
1038,26,58,35,114,43,115
1038,134,1,89,179,178,90
1038,217,1,87,179,260,90
1038,76,42,48,128,100,106
1039,26,58,35,114,43,115
1039,134,1,89,179,178,90
1039,217,1,87,179,260,90
1039,76,42,48,128,100,106
1040,26,58,35,115,43,115
1040,125,1,90,178,170,90
1040,66,42,49,129,90,106
1041,121,1,90,179,166,90
1041,207,1,105,181,259,91
1041,27,57,33,113,43,113
1041,66,43,42,127,87,106
1042,202,0,107,182,255,91
1042,63,41,43,129,84,105
1042,29,57,37,113,47,113
1042,113,0,93,181,159,90
1042,113,2,58,177,142,90
1043,199,0,106,183,252,91
1043,57,41,44,132,79,107
1043,0,52,27,124,13,114
1043,30,56,35,115,47,113
1043,109,0,93,181,155,90
1044,194,1,108,182,248,92
1044,0,52,25,127,12,115
1044,31,56,35,115,48,113
1044,62,43,35,127,79,106
1044,105,0,95,182,152,91
1045,194,1,108,182,248,92
1045,0,52,25,127,12,115
1045,31,56,35,115,48,113
1045,62,43,35,127,79,106
1045,104,0,96,181,152,90
1046,193,1,105,182,245,92
1046,0,51,25,126,12,114
1046,32,56,33,115,48,113
1046,58,52,34,118,75,111
1046,141,0,59,181,170,90
1047,190,1,109,181,244,91
1047,0,50,27,128,13,114
1047,52,42,38,133,71,108
1047,136,0,62,182,167,91
1047,97,1,57,180,125,91
1047,33,58,28,114,47,115
1048,0,49,32,126,16,112
1048,187,0,106,181,240,90
1048,48,41,39,134,67,108
1049,182,1,93,174,228,88
1049,0,49,29,125,14,111
1049,41,48,42,127,62,111
1049,72,62,33,106,88,115
1050,38,48,46,125,61,110
1050,0,48,31,128,15,112
1050,179,1,99,177,228,89
1051,38,48,46,125,61,110
1051,0,48,31,128,15,112
1051,179,1,99,177,228,89
1052,0,48,33,126,16,111
1052,177,1,88,177,221,89
1052,33,46,43,128,54,110
1052,265,63,31,100,280,113
1053,175,1,88,178,219,90
1053,264,61,32,103,280,112
1053,1,50,33,125,17,112
1053,30,46,37,125,48,108
1054,264,60,32,103,280,111
1054,0,53,32,123,16,114
1054,78,1,99,181,127,91
1054,174,0,80,176,214,88
1054,26,49,31,125,41,111
1055,171,0,89,176,215,88
1055,264,60,31,102,279,111
1055,0,57,27,119,13,116
1055,48,53,37,117,66,111
1055,79,11,59,169,108,95
1055,19,52,43,121,40,112
1056,77,4,89,177,121,92
1056,169,0,90,179,214,89
1056,15,49,34,124,32,111
1056,46,54,41,115,66,111
1056,263,61,31,101,278,111
1056,0,56,24,121,12,116
1057,264,60,31,102,279,111
1057,170,0,83,178,211,89
1057,78,7,81,174,118,94
1057,16,49,34,124,33,111
1057,46,54,40,106,66,107
1057,0,55,22,121,11,115
1058,166,1,81,179,206,90
1058,46,56,42,115,67,113
1058,74,4,90,178,119,93
1058,263,61,30,101,278,111
1058,10,50,41,125,30,112
1059,263,62,30,101,278,112
1059,74,1,88,180,118,91
1059,45,55,43,117,66,113
1059,2,48,40,127,22,111
1059,165,1,81,178,205,90
1060,163,1,72,178,199,90
1060,262,62,31,101,277,112
1060,2,50,41,128,22,114
1060,45,53,47,119,68,112
1060,73,2,89,179,117,91
1061,70,1,90,181,115,91
1061,162,1,71,178,197,90
1061,1,50,37,126,19,113
1061,263,63,29,100,277,113
1061,51,52,41,119,71,111
1062,161,1,90,180,206,91
1062,53,50,43,122,74,111
1062,71,14,68,166,105,97
1062,0,48,31,129,15,112
1062,23,49,30,127,38,112
1062,263,63,29,100,277,113
1063,161,1,89,180,205,91
1063,53,50,43,122,74,111
1063,70,14,68,165,104,96
1063,0,48,31,129,15,112
1063,23,49,30,127,38,112
1063,263,63,29,100,277,113
1064,159,1,74,180,196,91
1064,0,52,26,124,13,114
1064,56,54,40,117,76,112
1064,19,47,35,127,36,110
1064,263,63,29,100,277,113
1064,67,5,79,176,106,93
1065,158,1,70,179,193,90
1065,18,47,39,128,37,111
1065,65,15,71,165,100,97
1065,57,54,37,117,75,112
1065,0,51,25,124,12,113
1065,260,62,32,100,276,112
1066,156,2,66,178,189,91
1066,261,62,30,100,276,112
1066,24,46,37,127,42,109
1066,0,50,16,116,8,108
1067,18,45,45,129,40,109
1067,260,62,30,101,275,112
1067,152,1,67,178,185,90
1068,260,62,31,101,275,112
1068,11,44,50,130,36,109
1068,59,7,88,173,103,93
1069,260,62,31,101,275,112
1069,11,44,50,131,36,109
1069,59,6,88,174,103,93
1070,260,63,31,101,275,113
1070,15,43,52,130,41,108
1070,146,1,69,178,180,90
1070,181,80,41,100,201,130
1071,176,79,48,101,200,129
1071,14,43,53,130,40,108
1071,260,62,30,101,275,112
1071,131,64,33,103,147,115
1072,17,44,44,130,39,109
1072,260,62,30,100,275,112
1072,86,1,49,174,110,88
1072,139,1,69,172,173,87
1072,176,77,46,102,199,128
1073,17,45,43,127,38,108
1073,260,62,30,99,275,111
1073,84,0,48,179,108,89
1073,134,1,75,174,171,88
1074,260,62,30,100,275,112
1074,16,45,45,128,38,109
1074,134,1,73,179,170,90
1074,82,0,50,181,107,90
1074,50,19,41,151,70,94
1075,260,62,30,100,275,112
1075,15,45,46,128,38,109
1075,82,0,50,181,107,90
1075,134,1,73,179,170,90
1075,50,19,41,151,70,94
1076,81,0,50,181,106,90
1076,21,47,38,124,40,109
1076,260,63,32,99,276,112
1076,132,2,75,179,169,91
1076,48,18,41,153,68,94
1077,129,1,76,180,167,91
1077,260,63,32,100,276,113
1077,80,2,50,179,105,91
1078,260,62,32,100,276,112
1078,128,1,74,174,165,88
1078,9,80,20,90,19,125
1078,78,1,49,180,102,91
1078,41,6,48,172,65,92
1079,260,63,32,100,276,113
1079,8,79,19,86,17,122
1079,78,1,47,179,101,90
1079,126,0,78,178,165,89
1080,260,63,32,100,276,113
1080,119,0,83,178,160,89
1080,74,2,48,178,98,91
1081,260,63,32,101,276,113
1081,74,2,48,178,98,91
1081,119,0,83,178,160,89
1082,260,63,32,100,276,113
1082,116,0,84,178,158,89
1083,260,63,32,100,276,113
1083,110,0,94,179,157,89
1083,31,1,40,178,51,90
1083,67,2,47,176,90,90
1084,260,66,32,97,276,114
1084,1,56,35,113,18,112
1085,261,66,32,97,277,114
1086,261,66,31,98,276,115
1087,261,65,32,98,277,114
1088,261,64,32,99,277,113
1088,600,11,38,159,619,90
