frame,x,y,w,h,cx,cy
1243,267,121,17,10,275,126
1243,291,125,19,12,300,131
1244,329,153,25,17,341,161
1244,276,151,30,23,291,162
1244,349,223,56,44,377,245
1244,147,244,60,45,177,266
1244,318,127,20,13,328,133
1244,250,129,18,10,259,134
1244,556,126,20,10,566,131
1244,524,115,15,11,531,120
1244,267,121,17,10,275,126
1244,291,125,19,12,300,131
1245,329,153,25,17,341,161
1245,276,151,30,23,291,162
1245,349,223,56,44,377,245
1245,147,244,60,45,177,266
1245,318,127,20,13,328,133
1245,250,129,18,10,259,134
1245,556,126,20,10,566,131
1245,524,115,15,11,531,120
1245,267,121,17,10,275,126
1245,291,125,19,12,300,131
1246,329,153,25,17,341,161
1246,276,151,30,23,291,162
1246,349,223,56,44,377,245
1246,147,244,60,45,177,266
1246,318,127,20,13,328,133
1246,250,129,18,10,259,134
1246,556,126,20,10,566,131
1246,524,115,15,11,531,120
1246,267,121,17,10,275,126
1246,291,125,19,12,300,131
1247,276,155,31,24,291,167
1247,329,156,27,18,342,165
1247,138,256,65,49,170,280
1247,319,128,20,14,329,135
1247,354,232,61,49,384,256
1247,249,130,19,11,258,135
1247,521,115,17,11,529,120
1247,552,126,20,10,562,131
1247,266,121,17,11,274,126
1247,589,127,21,10,599,132
1247,577,136,24,14,589,143
1247,290,126,18,11,299,131
1247,299,115,17,11,307,120
1248,330,157,28,19,344,166
1248,132,261,69,53,166,287
1248,275,155,31,25,290,167
1248,318,130,20,13,328,136
1248,357,239,62,50,388,264
1248,248,131,19,11,257,136
1248,520,114,17,11,528,119
1248,266,121,17,11,274,126
1248,572,135,26,15,585,142
1248,551,126,18,10,560,131
1249,330,157,28,19,344,166
1249,132,261,69,53,166,287
1249,275,155,31,25,290,167
1249,318,130,20,13,328,136
1249,357,239,62,50,388,264
1249,248,131,19,11,257,136
1249,520,114,17,11,528,119
1249,266,121,17,11,274,126
1249,572,135,26,15,585,142
1249,587,127,20,10,597,132
1249,551,126,18,10,560,131
1250,330,157,28,19,344,166
1250,132,261,69,53,166,287
1250,275,155,31,25,290,167
1250,318,130,20,13,328,136
1250,357,239,62,50,388,264
1250,248,131,19,11,257,136
1250,520,114,17,11,528,119
1250,266,121,17,11,274,126
1250,587,127,20,10,597,132
1250,572,135,26,15,585,142
1250,551,125,18,10,560,130
1251,329,157,28,19,343,166
1251,132,261,69,53,166,287
1251,276,155,31,25,291,167
1251,357,239,62,50,388,264
1251,318,130,20,13,328,136
1251,248,131,19,11,257,136
1251,520,114,17,11,528,119
1251,266,121,17,11,274,126
1251,551,125,18,10,560,130
1251,587,127,20,10,597,132
1251,572,135,26,15,585,142
1252,331,158,28,20,345,168
1252,127,268,70,54,162,295
1252,318,130,21,13,328,136
1252,275,157,31,25,290,169
1252,360,245,65,53,392,271
1252,247,131,19,11,256,136
1252,571,135,23,14,582,142
1252,549,125,18,9,558,129
1252,519,114,16,11,527,119
1253,332,163,29,20,346,173
1253,115,283,77,61,153,313
1253,275,160,33,26,291,173
1253,366,258,73,59,402,287
1253,318,131,21,15,328,138
1253,245,131,18,10,254,136
1253,567,134,22,14,578,141
1253,517,114,16,10,525,119
1253,625,137,14,17,632,145
1253,547,125,17,9,555,129
1253,264,123,17,10,272,128
1254,108,292,81,63,148,323
1254,370,266,76,63,408,297
1254,333,164,30,21,348,174
1254,622,137,16,16,630,145
1254,273,162,34,26,290,175
1254,244,132,19,12,253,138
1254,319,133,20,14,329,140
1254,563,133,23,14,574,140
1254,516,114,17,10,524,119
1254,581,125,19,10,590,130
1254,545,124,17,9,553,128
1254,263,123,18,11,272,128
1255,101,301,85,57,143,329
1255,333,167,31,20,348,177
1255,375,274,80,67,415,307
1255,273,164,34,26,290,177
1255,619,136,19,16,628,144
1255,242,133,21,12,252,139
1255,560,130,24,16,572,138
1255,318,134,21,14,328,141
1255,262,123,18,12,271,129
1255,513,113,18,10,522,118
1255,579,124,19,10,588,129
1256,101,301,85,57,143,329
1256,333,167,31,20,348,177
1256,375,274,80,67,415,307
1256,273,164,34,26,290,177
1256,619,136,19,16,628,144
1256,242,133,21,12,252,139
1256,560,130,24,16,572,138
1256,318,134,21,14,328,141
1256,262,123,18,12,271,129
1256,513,113,18,10,522,118
1256,579,125,19,10,588,130
1257,101,301,85,57,143,329
1257,333,167,31,20,348,177
1257,375,274,80,67,415,307
1257,273,164,34,26,290,177
1257,619,136,19,16,628,144
1257,242,133,21,12,252,139
1257,560,130,24,15,572,137
1257,318,134,21,14,328,141
1257,262,123,18,12,271,129
1257,579,124,19,10,588,129
1257,513,113,18,10,522,118
1258,100,301,85,57,142,329
1258,333,167,31,20,348,177
1258,375,274,80,67,415,307
1258,273,164,34,26,290,177
1258,619,136,19,16,628,144
1258,242,133,21,12,252,139
1258,560,130,24,15,572,137
1258,318,134,21,14,328,141
1258,262,123,18,12,271,129
1258,513,113,18,10,522,118
1258,579,124,18,10,588,129
1259,335,171,33,21,351,181
1259,383,293,89,64,427,325
1259,272,167,37,28,290,181
1259,240,134,22,11,251,139
1259,613,134,25,16,625,142
1259,577,124,18,9,586,128
1259,94,321,83,36,135,339
1259,512,113,16,10,520,118
1259,556,130,23,12,567,136
1259,262,123,17,12,270,129
1259,318,136,22,15,329,143
1259,303,113,17,9,311,117
1260,336,172,32,23,352,183
1260,390,303,93,55,436,330
1260,271,168,38,28,290,182
1260,575,124,18,9,584,128
1260,240,135,21,12,250,141
1260,611,135,26,15,624,142
1260,539,123,17,8,547,127
1260,511,113,18,10,520,118
1260,261,125,18,11,270,130
1260,555,131,21,11,565,136
1260,318,136,22,16,329,144
1260,285,131,21,12,295,137
1261,271,170,38,29,290,184
1261,337,175,35,24,354,187
1261,609,134,26,15,622,141
1261,239,135,21,12,249,141
1261,396,315,90,43,441,336
1261,573,124,18,9,582,128
1261,510,112,19,10,519,117
1261,284,132,21,12,294,138
1261,260,126,19,11,269,131
1261,553,129,21,13,563,135
1262,271,170,38,29,290,184
1262,337,175,34,24,354,187
1262,609,134,26,15,622,141
1262,239,135,21,12,249,141
1262,396,315,90,43,441,336
1262,573,124,18,9,582,128
1262,510,112,19,10,519,117
1262,284,132,21,12,294,138
1262,260,126,19,11,269,131
1262,553,129,21,13,563,135
1263,271,170,38,29,290,184
1263,337,175,34,24,354,187
1263,239,135,21,12,249,141
1263,609,134,26,15,622,141
1263,396,315,90,43,441,336
1263,573,124,18,9,582,128
1263,510,112,19,10,519,117
1263,284,132,21,12,294,138
1263,260,125,19,11,269,130
1263,553,129,21,13,563,135
1264,271,170,38,29,290,184
1264,337,175,34,24,354,187
1264,239,135,21,12,249,141
1264,609,134,26,15,622,141
1264,396,315,90,43,441,336
1264,573,124,18,9,582,128
1264,510,112,19,10,519,117
1264,284,132,21,12,294,138
1264,260,125,19,11,269,130
1264,553,129,21,13,563,135
1265,270,175,40,30,290,190
1265,340,181,36,25,358,193
1265,603,133,27,15,616,140
1265,237,137,22,12,248,143
1265,283,132,22,14,294,139
1265,319,140,22,16,330,148
1265,259,126,19,11,268,131
1265,548,128,22,12,559,134
1265,571,124,17,7,579,127
1265,508,112,14,9,515,116
1265,533,121,17,9,541,125
1266,269,176,41,32,289,192
1266,341,183,38,26,360,196
1266,602,132,27,15,615,139
1266,236,138,22,12,247,144
1266,318,140,23,16,329,148
1266,283,134,22,13,294,140
1266,258,127,20,11,268,132
1266,547,128,21,12,557,134
1266,506,111,17,10,514,116
1266,532,121,18,9,541,125
1266,569,124,17,8,577,128
1267,269,176,41,32,289,192
1267,341,183,38,26,360,196
1267,602,132,27,15,615,139
1267,236,138,22,12,247,144
1267,318,140,23,16,329,148
1267,283,134,22,13,294,140
1267,258,127,20,11,268,132
1267,547,128,21,12,557,134
1267,506,111,17,10,514,116
1267,532,121,18,9,541,125
1267,569,124,17,8,577,128
1268,269,176,41,32,289,192
1268,341,183,38,26,360,196
1268,602,133,27,15,615,140
1268,236,138,22,12,247,144
1268,318,140,23,16,329,148
1268,283,134,22,13,294,140
1268,258,127,20,11,268,132
1268,547,128,21,12,557,134
1268,532,121,18,9,541,125
1268,506,111,17,10,514,116
1268,569,124,17,8,577,128
1269,269,176,41,32,289,192
1269,341,183,38,26,360,196
1269,602,133,27,15,615,140
1269,236,138,22,12,247,144
1269,318,140,23,16,329,148
1269,283,134,22,13,294,140
1269,258,127,20,11,268,132
1269,547,128,21,12,557,134
1269,532,121,18,9,541,125
1269,506,111,17,10,514,116
1269,569,124,17,8,577,128
1270,269,179,42,32,290,195
1270,342,187,39,26,361,200
1270,599,133,27,13,612,139
1270,318,141,24,17,330,149
1270,235,138,22,12,246,144
1270,546,127,20,13,556,133
1270,568,123,17,8,576,127
1270,258,128,20,11,268,133
1270,283,135,21,13,293,141
1270,532,121,16,9,540,125
1270,505,111,20,10,515,116
1271,268,183,42,34,289,200
1271,318,144,25,17,330,152
1271,345,193,41,28,365,207
1271,594,132,28,13,608,138
1271,234,138,22,14,245,145
1271,541,126,20,12,551,132
1271,564,122,18,8,573,126
1271,282,135,21,14,292,142
1271,257,129,20,12,267,135
1272,318,144,25,19,330,153
1272,268,186,43,35,289,203
1272,347,196,43,30,368,211
1272,592,132,28,13,606,138
1272,233,139,23,14,244,146
1272,563,122,17,8,571,126
1272,541,127,18,11,550,132
1272,256,129,20,13,266,135
1272,282,136,21,14,292,143
1273,268,186,43,35,289,203
1273,347,196,43,30,368,211
1273,318,144,25,19,330,153
1273,592,132,28,13,606,138
1273,233,139,22,14,244,146
1273,563,122,17,8,571,126
1273,541,127,18,11,550,132
1273,256,129,20,13,266,135
1273,282,136,21,14,292,143
1274,318,144,25,19,330,153
1274,268,186,43,35,289,203
1274,347,196,43,30,368,211
1274,592,132,28,13,606,138
1274,233,139,22,14,244,146
1274,563,122,17,8,571,126
1274,541,127,18,11,550,132
1274,256,129,20,13,266,135
1274,282,136,21,14,292,143
1275,268,186,43,35,289,203
1275,347,196,43,30,368,211
1275,318,144,25,19,330,153
1275,592,132,28,13,606,138
1275,233,139,22,14,244,146
1275,541,127,18,11,550,132
1275,563,122,16,8,571,126
1275,256,129,20,13,266,135
1275,282,136,21,14,292,143
1276,267,189,43,35,288,206
1276,348,199,45,31,370,214
1276,318,145,25,18,330,154
1276,232,140,22,13,243,146
1276,590,131,28,13,604,137
1276,256,129,20,13,266,135
1276,562,121,17,9,570,125
1276,540,126,18,12,549,132
1276,282,136,22,15,293,143
1277,266,194,46,38,289,213
1277,318,147,27,20,331,157
1277,353,208,48,33,377,224
1277,230,141,22,14,241,148
1277,586,131,23,12,597,137
1277,280,137,22,16,291,145
1277,559,120,16,9,567,124
1277,252,130,23,13,263,136
1277,537,124,17,12,545,130
1278,356,213,49,35,380,230
1278,265,198,49,39,289,217
1278,229,142,23,14,240,149
1278,318,149,27,20,331,159
1278,557,120,17,9,565,124
1278,280,138,22,17,291,146
1278,584,130,24,12,596,136
1278,535,124,18,11,544,129
1279,356,213,49,35,380,230
1279,265,198,49,39,289,217
1279,229,142,23,14,240,149
1279,318,149,27,20,331,159
1279,557,120,17,9,565,124
1279,584,130,24,12,596,136
1279,280,138,22,17,291,146
1279,535,124,18,11,544,129
1280,356,213,49,35,380,230
1280,265,198,49,39,289,217
1280,229,142,23,14,240,149
1280,318,149,27,20,331,159
1280,557,120,17,9,565,124
1280,279,138,22,17,290,146
1280,584,130,24,12,596,136
1280,535,124,18,11,544,129
1281,356,213,49,35,380,230
1281,265,198,49,39,289,217
1281,229,142,23,14,240,149
1281,318,149,27,20,331,159
1281,557,120,17,9,565,124
1281,279,138,22,17,290,146
1281,584,130,24,12,596,136
1281,535,124,18,11,544,129
1282,264,202,51,40,289,222
1282,358,217,51,36,383,235
1282,228,143,23,14,239,150
1282,319,151,28,20,333,161
1282,252,132,21,12,262,138
1282,556,120,16,9,564,124
1282,582,130,25,12,594,136
1282,278,139,24,17,290,147
1282,533,124,18,11,542,129
1283,363,228,56,40,391,248
1283,264,208,51,44,289,230
1283,319,154,28,21,333,164
1283,226,145,23,14,237,152
1283,276,141,25,17,288,149
1283,251,131,22,14,262,138
1283,577,129,23,12,588,135
1283,553,120,16,8,561,124
1283,531,123,17,11,539,128
1284,263,212,55,46,290,235
1284,365,233,59,43,394,254
1284,225,145,23,14,236,152
1284,251,132,20,14,261,139
1284,318,156,30,21,333,166
1284,575,129,22,11,586,134
1284,276,142,25,17,288,150
1284,626,127,12,19,632,136
1284,530,122,17,11,538,127
1284,310,106,19,8,319,110
1285,263,212,55,46,290,235
1285,365,233,60,43,395,254
1285,225,145,23,14,236,152
1285,251,132,20,14,261,139
1285,318,156,30,21,333,166
1285,575,129,22,11,586,134
1285,276,142,25,17,288,150
1285,626,127,12,19,632,136
1285,530,122,17,11,538,127
1285,310,106,19,8,319,110
1286,263,212,55,46,290,235
1286,365,233,59,43,394,254
1286,225,145,23,14,236,152
1286,251,132,20,14,261,139
1286,318,156,30,21,333,166
1286,575,129,22,11,586,134
1286,276,142,25,17,288,150
1286,627,127,12,19,633,136
1286,530,122,17,11,538,127
1286,310,106,19,8,319,110
1287,263,212,54,46,290,235
1287,365,233,60,43,395,254
1287,225,145,23,14,236,152
1287,251,132,20,14,261,139
1287,575,129,22,11,586,134
1287,318,156,30,21,333,166
1287,276,142,25,17,288,150
1287,627,127,12,19,633,136
1287,530,122,17,11,538,127
1287,310,106,19,8,319,110
1288,369,240,61,44,399,262
1288,224,146,23,15,235,153
1288,263,216,55,47,290,239
1288,319,157,30,22,334,168
1288,251,133,21,13,261,139
1288,574,129,23,11,585,134
1288,275,144,25,16,287,152
1288,310,106,18,8,319,110
1289,378,255,69,49,412,279
1289,260,225,60,50,290,250
1289,318,161,31,23,333,172
1289,275,143,25,20,287,153
1289,221,149,25,14,233,156
1289,571,129,19,10,580,134
1289,310,106,18,9,319,110
1289,249,135,21,13,259,141
1289,526,121,16,11,534,126
1290,382,263,73,53,418,289
1290,259,230,61,54,289,257
1290,319,163,32,24,335,175
1290,220,149,25,15,232,156
1290,274,145,25,20,286,155
1290,569,128,19,10,578,133
1290,248,136,21,13,258,142
1290,310,106,18,10,319,111
1290,525,121,16,11,533,126
1291,387,272,76,57,425,300
1291,319,165,33,24,335,177
1291,219,150,26,16,232,158
1291,258,235,63,56,289,263
1291,274,147,26,20,287,157
1291,248,136,21,14,258,143
1291,524,121,16,11,532,126
1291,311,106,17,10,319,111
1291,567,127,21,10,577,132
1292,387,272,76,57,425,300
1292,319,165,33,24,335,177
1292,219,150,26,16,232,158
1292,258,235,63,56,289,263
1292,274,147,26,20,287,157
1292,248,136,21,14,258,143
1292,311,106,17,10,319,111
1292,524,121,16,11,532,126
1292,567,127,21,10,577,132
1293,387,272,76,57,425,300
1293,319,165,33,24,335,177
1293,219,150,26,16,232,158
1293,258,235,63,56,289,263
1293,274,147,26,20,287,157
1293,248,136,21,14,258,143
1293,524,121,16,11,532,126
1293,311,106,17,10,319,111
1293,567,127,21,11,577,132
1294,387,272,76,57,425,300
1294,319,165,33,24,335,177
1294,219,150,26,16,232,158
1294,258,235,63,56,289,263
1294,274,147,26,20,287,157
1294,248,136,21,14,258,143
1294,524,121,16,11,532,126
1294,311,106,17,10,319,111
1294,567,127,21,11,577,132
1295,217,151,26,18,230,160
1295,319,169,34,25,336,181
1295,399,292,87,65,442,324
1295,256,247,71,61,291,277
1295,273,148,27,20,286,158
1295,611,124,28,19,625,133
1295,284,130,20,14,294,137
1295,245,137,22,14,256,144
1295,563,126,21,11,573,131
1295,0,79,15,10,7,84
1295,311,106,16,10,319,111
1296,216,152,26,18,229,161
1296,407,304,92,54,453,331
1296,320,171,34,26,337,184
1296,256,255,73,64,292,287
1296,272,149,27,22,285,160
1296,245,137,22,15,256,144
1296,609,124,30,19,624,133
1296,283,130,20,14,293,137
1297,216,153,25,18,228,162
1297,253,261,78,67,292,294
1297,319,173,36,28,337,187
1297,272,151,27,21,285,161
1297,414,318,93,40,460,338
1297,607,124,31,19,622,133
1297,244,138,22,15,255,145
1297,283,132,20,15,293,139
1298,216,153,25,18,228,162
1298,319,173,36,28,337,187
1298,253,261,78,67,292,294
1298,272,151,27,21,285,161
1298,414,318,93,40,460,338
1298,607,124,31,19,622,133
1298,244,138,22,15,255,145
1298,283,132,20,15,293,139
1299,216,153,25,18,228,162
1299,319,173,36,28,337,187
1299,253,261,78,67,292,294
1299,272,151,27,21,285,161
1299,414,318,93,40,460,338
1299,607,124,31,19,622,133
1299,244,138,22,15,255,145
1299,560,125,21,11,570,130
1299,283,132,20,15,293,139
1300,216,153,25,18,228,162
1300,319,173,36,28,337,187
1300,253,261,78,67,292,294
1300,272,151,27,21,285,161
1300,414,318,93,40,460,338
1300,607,124,31,19,622,133
1300,244,138,22,15,255,145
1300,560,125,21,11,570,130
1300,283,132,20,15,293,139
1301,214,156,26,17,227,164
1301,318,178,39,30,337,193
1301,243,139,23,16,254,147
1301,269,153,29,20,283,163
1301,603,123,33,20,619,133
1301,557,125,20,11,567,130
1301,252,274,84,81,294,314
1301,308,107,16,10,316,112
1302,319,181,40,31,339,196
1302,212,157,29,17,226,165
1302,269,154,29,22,283,165
1302,555,125,19,11,564,130
1302,242,140,23,16,253,148
1302,253,284,85,74,295,321
1302,602,123,32,20,618,133
1302,253,128,18,11,262,133
1302,281,135,22,14,292,142
1302,573,124,13,9,579,128
1303,319,181,40,31,339,196
1303,212,157,29,17,226,165
1303,269,154,29,22,283,165
1303,555,125,19,11,564,130
1303,242,140,23,16,253,148
1303,253,284,85,74,295,321
1303,602,123,32,20,618,133
1303,253,128,18,11,262,133
1303,573,124,13,9,579,128
1304,319,181,40,31,339,196
1304,212,157,29,17,226,165
1304,269,154,29,22,283,165
1304,555,125,19,11,564,130
1304,242,140,23,16,253,148
1304,253,284,85,74,295,321
1304,602,123,32,20,618,133
1304,253,128,18,11,262,133
1304,573,124,13,9,579,128
1305,319,181,40,31,339,196
1305,212,157,29,17,226,165
1305,270,154,29,23,284,165
1305,555,125,19,11,564,130
1305,242,140,23,15,253,147
1305,253,284,85,74,295,321
1305,602,123,32,20,618,133
1305,253,128,18,11,262,133
1305,573,124,13,9,579,128
1306,319,184,40,32,339,200
1306,211,158,29,18,225,167
1306,270,154,28,24,284,166
1306,553,124,19,11,562,129
1306,242,141,23,16,253,149
1306,254,294,87,63,297,325
1306,252,128,19,12,261,134
1306,572,124,13,7,578,127
1307,209,161,30,19,224,170
1307,319,191,43,34,340,208
1307,268,159,30,24,283,171
1307,550,123,19,12,559,129
1307,280,135,22,17,291,143
1307,240,142,23,17,251,150
1307,596,121,31,20,611,131
1307,251,129,19,11,260,134
1307,513,117,15,10,520,122
1307,596,121,31,20,611,131
1308,208,162,30,20,223,172
1308,266,160,32,24,282,172
1308,239,142,24,17,251,150
1308,320,194,44,35,342,211
1308,549,123,19,11,558,128
1308,250,129,19,12,259,135
1308,595,121,30,20,610,131
1308,280,137,22,15,291,144
1308,284,126,25,13,296,132
1309,318,198,48,38,342,217
1309,207,164,30,19,222,173
1309,265,161,32,25,281,173
1309,237,142,25,18,249,151
1309,548,123,18,11,557,128
1309,592,120,31,20,607,130
1309,249,130,18,11,258,135
1309,564,122,14,9,571,126
1309,283,126,25,13,295,132
1309,510,116,16,10,518,121
1310,318,198,48,38,342,217
1310,207,164,30,19,222,173
1310,265,161,32,25,281,173
1310,237,142,25,18,249,151
1310,548,123,18,11,557,128
1310,592,120,31,19,607,129
1310,249,130,18,11,258,135
1310,564,122,14,9,571,126
1310,283,126,25,13,295,132
1310,510,116,16,10,518,121
1311,318,198,48,38,342,217
1311,207,164,30,19,222,173
1311,265,161,32,25,281,173
1311,237,142,25,18,249,151
1311,548,123,18,11,557,128
1311,592,120,31,19,607,129
1311,249,130,18,11,258,135
1311,564,122,14,9,571,126
1311,283,126,25,13,295,132
1311,510,116,16,10,518,121
1312,318,198,48,38,342,217
1312,207,164,30,19,222,173
1312,265,161,32,25,281,173
1312,548,123,18,11,557,128
1312,237,142,25,18,249,151
1312,592,120,31,19,607,129
1312,249,130,18,11,258,135
1312,564,122,14,9,571,126
1312,283,126,25,13,295,132
1312,510,116,16,10,518,121
1313,319,207,50,40,344,227
1313,204,166,31,21,219,176
1313,248,131,18,12,257,137
1313,235,143,26,20,248,153
1313,589,120,31,19,604,129
1313,264,165,34,26,281,178
1313,508,115,15,10,515,120
1313,545,122,18,10,554,127
1313,563,121,14,9,570,125
1313,302,109,19,10,311,114
1313,533,115,14,7,540,118
1313,278,139,24,17,290,147
1314,318,211,52,42,344,232
1314,203,167,32,21,219,177
1314,263,168,35,26,280,181
1314,246,132,19,12,255,138
1314,235,145,26,19,248,154
1314,544,122,18,10,553,127
1314,588,120,30,19,603,129
1314,508,115,15,10,515,120
1314,302,111,19,10,311,116
1314,562,121,12,10,568,126
1314,532,115,14,7,539,118
1314,277,141,24,17,289,149
1315,319,215,53,45,345,237
1315,262,169,35,27,279,182
1315,201,169,32,22,217,180
1315,234,146,25,19,246,155
1315,542,122,17,10,550,127
1315,245,132,19,12,254,138
1315,587,120,29,18,601,129
1315,301,111,20,10,311,116
1315,276,141,25,18,288,150
1315,507,115,15,9,514,119
1315,559,120,14,10,566,125
1316,319,215,53,45,345,237
1316,262,169,35,27,279,182
1316,201,169,32,21,217,179
1316,234,146,25,19,246,155
1316,245,132,19,12,254,138
1316,543,122,16,9,551,126
1316,587,120,29,18,601,129
1316,301,111,20,10,311,116
1316,276,141,25,18,288,150
1316,559,120,14,10,566,125
1316,507,115,15,9,514,119
1317,319,215,53,45,345,237
1317,262,169,35,27,279,182
1317,201,169,32,21,217,179
1317,234,146,25,19,246,155
1317,542,122,17,10,550,127
1317,245,132,19,12,254,138
1317,587,120,29,18,601,129
1317,301,111,20,10,311,116
1317,276,141,25,18,288,150
1317,559,120,14,10,566,125
1317,507,115,15,9,514,119
1318,319,215,53,45,345,237
1318,262,169,35,27,279,182
1318,201,169,32,21,217,179
1318,234,146,25,19,246,155
1318,542,122,17,9,550,126
1318,245,132,19,12,254,138
1318,587,120,29,19,601,129
1318,301,111,20,10,311,116
1318,276,141,25,18,288,150
1318,559,120,14,10,566,125
1318,507,115,15,9,514,119
1319,198,173,34,22,215,184
1319,232,147,27,20,245,157
1319,319,226,57,51,347,251
1319,540,122,15,9,547,126
1319,260,172,38,31,279,187
1319,556,121,15,8,563,125
1319,276,143,25,18,288,152
1319,583,119,29,18,597,128
1319,303,112,16,9,311,116
1319,243,134,20,12,253,140
1319,622,133,16,12,630,139
1320,197,174,34,23,214,185
1320,231,147,27,21,244,157
1320,319,232,59,54,348,259
1320,260,176,38,29,279,190
1320,539,122,16,9,547,126
1320,581,119,30,18,596,128
1320,556,120,13,8,562,124
1320,620,132,18,13,629,138
1320,275,144,25,18,287,153
1320,303,112,16,10,311,117
1321,197,174,34,23,214,185
1321,231,147,27,21,244,157
1321,319,232,59,54,348,259
1321,260,176,38,29,279,190
1321,539,122,16,9,547,126
1321,581,119,30,18,596,128
1321,556,120,13,8,562,124
1321,620,132,18,13,629,138
1321,275,144,25,18,287,153
1321,303,112,16,10,311,117
1322,197,174,34,23,214,185
1322,231,147,27,21,244,157
1322,319,232,59,54,348,259
1322,260,176,38,29,279,190
1322,539,122,16,9,547,126
1322,581,119,30,18,596,128
1322,556,120,13,8,562,124
1322,620,132,18,13,629,138
1322,275,144,25,18,287,153
1322,303,112,16,10,311,117
1323,197,174,34,23,214,185
1323,231,147,27,21,244,157
1323,319,232,59,54,348,259
1323,260,176,38,29,279,190
1323,539,122,16,9,547,126
1323,581,119,30,18,596,128
1323,556,120,13,8,562,124
1323,620,132,18,13,629,138
1323,275,144,25,18,287,153
1323,303,112,16,10,311,117
1324,196,176,35,23,213,187
1324,319,239,64,54,351,266
1324,230,149,27,22,243,160
1324,259,178,38,31,278,193
1324,580,118,28,18,594,127
1324,619,131,20,13,629,137
1324,538,121,17,9,546,125
1324,555,120,13,9,561,124
1324,242,136,19,12,251,142
1324,275,145,26,19,288,154
1324,303,113,15,10,310,118
1324,505,114,13,10,511,119
1324,283,114,14,9,290,118
1325,193,179,36,24,211,191
1325,259,182,39,32,278,198
1325,318,254,71,63,353,285
1325,227,151,27,22,240,162
1325,535,121,16,9,543,125
1325,614,131,23,13,625,137
1325,240,137,19,11,249,142
1325,274,146,27,20,287,156
1325,302,113,15,10,309,118
1325,577,118,27,18,590,127
1326,192,180,36,26,210,193
1326,259,185,39,33,278,201
1326,227,151,28,23,241,162
1326,612,131,24,12,624,137
1326,317,262,76,67,355,295
1326,534,120,16,9,542,124
1326,302,114,15,10,309,119
1326,576,117,28,18,590,126
1326,239,136,21,14,249,143
1326,274,148,27,20,287,158
1326,281,114,15,10,288,119
1327,192,180,36,26,210,193
1327,259,185,39,33,278,201
1327,227,151,28,23,241,162
1327,612,131,24,12,624,137
1327,317,262,76,67,355,295
1327,534,120,16,9,542,124
1327,302,114,15,10,309,119
1327,576,117,28,18,590,126
1327,239,136,21,14,249,143
1327,274,148,27,20,287,158
1327,281,114,14,10,288,119
1328,192,180,36,26,210,193
1328,259,185,39,33,278,201
1328,227,151,28,23,241,162
1328,612,131,24,12,624,137
1328,317,262,76,67,355,295
1328,534,120,16,9,542,124
1328,302,114,15,10,309,119
1328,576,117,28,18,590,126
1328,274,148,27,20,287,158
1328,239,136,21,14,249,143
1328,281,114,14,10,288,119
1329,192,180,36,26,210,193
1329,259,185,39,33,278,201
1329,227,151,28,23,241,162
1329,612,131,24,12,624,137
1329,318,262,76,67,356,295
1329,534,120,16,8,542,124
1329,302,113,15,10,309,118
1329,576,117,28,18,590,126
1329,274,148,27,20,287,158
1329,239,137,20,13,249,143
1329,281,114,14,10,288,119
1330,258,187,40,35,278,204
1330,318,271,80,74,358,308
1330,226,153,28,22,240,164
1330,190,183,37,26,208,196
1330,610,131,23,12,621,137
1330,237,138,21,12,247,144
1330,532,120,17,9,540,124
1330,302,113,15,10,309,118
1330,274,149,27,20,287,159
1330,281,133,23,15,292,140
1330,574,117,28,18,588,126
1331,256,193,43,36,277,211
1331,222,154,31,25,237,166
1331,321,294,85,64,363,326
1331,186,188,39,28,205,202
1331,236,139,22,13,247,145
1331,606,130,23,13,617,136
1331,572,116,27,18,585,125
1331,530,120,17,9,538,124
1331,302,115,14,9,309,119
1331,274,152,27,21,287,162
1331,280,135,23,17,291,143
1332,256,196,43,38,277,215
1332,221,155,31,25,236,167
1332,605,128,23,13,616,134
1332,323,306,85,50,365,331
1332,184,190,40,28,204,204
1332,235,140,21,14,245,147
1332,301,115,14,10,308,120
1332,570,116,26,18,583,125
1332,273,152,28,22,287,163
1332,569,116,27,18,582,125
1333,182,193,41,29,202,207
1333,254,200,46,40,277,220
1333,235,140,21,14,245,147
1333,219,157,32,25,235,169
1333,326,321,82,37,367,339
1333,602,128,23,13,613,134
1333,569,116,26,18,582,125
1333,272,154,29,22,286,165
1333,301,115,15,10,308,120
1333,278,136,24,19,290,145
1333,568,117,27,18,581,126
1334,182,193,41,29,202,207
1334,254,200,46,40,277,220
1334,235,140,21,14,245,147
1334,219,157,32,25,235,169
1334,327,321,82,37,368,339
1334,602,128,23,13,613,134
1334,569,116,26,18,582,125
1334,272,154,29,22,286,165
1334,301,115,15,10,308,120
1334,278,136,24,18,290,145
1334,568,117,27,18,581,126
1335,182,193,41,29,202,207
1335,254,200,46,40,277,220
1335,235,140,21,14,245,147
1335,219,158,32,25,235,170
1335,325,321,84,37,367,339
1335,602,128,23,13,613,134
1335,272,154,29,22,286,165
1335,569,116,26,18,582,125
1335,301,115,15,10,308,120
1335,278,136,24,18,290,145
1335,568,117,27,18,581,126
1336,182,193,41,29,202,207
1336,254,200,46,40,277,220
1336,235,140,21,14,245,147
1336,219,158,32,24,235,170
1336,327,321,82,37,368,339
1336,602,128,23,13,613,134
1336,272,154,29,22,286,165
